;url;city;rooms;restrooms;stratum;agent;property_code_Metro2;neighborhood_common;neighborhood_official;price;parking_places;age;area_built;area_private;admin_price;description
179;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-diego-echavarria-3-habitaciones-3-banos-1-garajes/11318-2913727;Medellín;3;3;5.0;GRUGES INMOBILIARIO;11318-2913727;DIEGO ECHAVARRIA;DIEGO ECHAVARRIA;540000000;1;Más de 20 años;113.0;113.0;310000.0;Hermosa Casa dos niveles, 3 habitaciones con closet más Alcoba del servicio, 3 baños, sala, comedor, cocina integral, patio, Sala de estudio, Red de gas.  Parqueadero.  Unidad cuenta con porteria 24 horas, Juegos Infantiles, cancha polideportiva, Pisc...
180;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-manila-3-habitaciones-2-banos/2895-M2194017;Medellín;3;2;3.0;MONOPOLIO INMOBILIARIO;2895-M2194017;BUENOS AIRES;MANILA;161000000;0;Entre 5 y 10 años;120.0;120.0;;"COD: 11363

Amplia casa unifamiliar en venta, con un área de 120 metros aproximadamente por confirmar sobre escrituras, en Buenos Aires, 1° piso, estrato 3 en edificio. Sus tres niveles nos ofrecen zona social de sala comedor, tres alcobas con closet ..."
181;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-florida-4-habitaciones-5-banos-2-garajes/11469-M2760864;Medellín;4;5;6.0;RHB RAÍZ;11469-M2760864;EL POBLADO;LA FLORIDA;860000000;2;Más de 20 años;330.0;330.0;880000.0;"VENDO CASA EN ESQUINA (Sector ARRIBA DE LA TOMATERA)

¿ 300 mt2 construidos + 30 de terraza
¿¿ 4 alcobas, dos balcones + family room + estar de alcobas + servicio + mansarda
¿¿ dos parqueaderos + útil
¿admon $ 880, predial $ 1´200 trimestral
¿construi..."
182;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-3-habitaciones-4-banos-4-garajes/687-M2589177;Medellín;3;4;6.0;PROINTEGRAL SA;687-M2589177;EL POBLADO;SAN LUCAS;1420000000;4;Entre 10 y 20 años;274.0;274.0;478000.0;Casa en unidad cerrada en el sector de San Lucas con fácil acceso a la Iglesia, supermercados y rutas de transporte publico. Piso mármol y madera, dos niveles,  puertas de seguridad, hall de acceso, sala y comedor independientes con chimenea, estudio,...
183;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-laureles-5-habitaciones-5-banos/2511-M2050909;Medellín;5;5;4.0;RASKCIELOS INMOBILIARIA Y CONSTRUCTORA;2511-M2050909;LAURELES;LAURELES;1100000000;0;Entre 5 y 10 años;290.0;290.0;;"
Casa de 290 M² disponible para venta y arriendo tiene 5 alcobas, 5 baños, cocineta, gas natural, calentador gas, sala.
casa unifamiliar de tres niveles unifamiliar adecuada para oficinas u empresa, está en remodelación completa, cuenta con primer niv..."
184;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-3-habitaciones-4-banos/2895-1259883;Medellín;3;4;6.0;MONOPOLIO INMOBILIARIO;2895-1259883;EL TESORO;EL TESORO;1450000000;0;Entre 5 y 10 años;380.0;380.0;;Preciosa casa unifamiliar en venta, con un área de 380 metros aproximadamente por confirmar sobre escrituras, 1  piso, estrato 6 en Unidad Cerrada. Inmueble con excelente distribución de sus espacios e iluminación natural en todas sus áreas, creando l...
185;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-florida-4-habitaciones-5-banos-4-garajes/5076-208918;Medellín;4;5;5.0;Arrendamientos Merino Hermanos y Cia Ltda;5076-208918;Vizcaya;LA FLORIDA;2000000000;4;Entre 10 y 20 años;477.0;588.0;;Venta de Casa en el Poblado sector Vizcaya, cerca al mall Verona, buen transporte publico y cerca al parque lleras.En el 1. Nivel tiene star, sala, comedor, balcón, Baño social, cocina integral mixta en isla, despensa, parqueadero cubierto, util, zona...
186;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-playas-3-habitaciones-2-banos/12154-3296072;Medellín;3;2;4.0;Laurel Group Inmobiliaria;12154-3296072;LAS PLAYAS;LAS PLAYAS;250000000;0;Más de 20 años;90.0;0.0;;Vendo casa en belen las payas 3 alcobas, 2baños, patio,alcoba principal con baño y vestier,red de gas. cerca a la mota, clinica las americas, al parque juan pablo segudo, al centro comercial Arkadia.Area 90 metros, Impuesto  predial $100 mil
187;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-barichara-3-habitaciones-2-banos/2264-41758;Medellín;3;2;;ACRECER SAS;2264-41758;BARICHARA;BARICHARA;185000000;0;Entre 5 y 10 años;74.0;74.0;132000.0;CASA en venta en BARICHARA Espectacular casa en San Antonio de Prado dos plantas primer nivel .2 alcobas con closet sala comedor y cocina integral super full segundo nivel alcoba principal closet bano con banera y sala de estar parqueaderos comunes. u...
188;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-pajarito-4-habitaciones-3-banos-1-garajes/2895-2383398;Medellín;4;3;3.0;MONOPOLIO INMOBILIARIO;2895-2383398;PAJARITO;PAJARITO;216300000;1;Entre 10 y 20 años;180.0;180.0;;COD 19127 Ideal casa unifamiliar en venta, linda urbanización abierta con extensa zona verde a su alrededor, cercana a la Parroquia San Irineo, Cancha y piscina La Campiña, área de 180 metros aproximadamente, sector La Campiña en Robledo, 1  piso, est...
189;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-5-habitaciones-5-banos-3-garajes/687-M2678594;Medellín;5;5;6.0;PROINTEGRAL SA;687-M2678594;EL POBLADO;EL POBLADO;4500000000;3;Entre 10 y 20 años;817.0;817.0;600000.0;Casa en unidad cerrada en las palmas, sector tranquilo, campestre, de poco flujo vehicular con rutas de transporte público. Puerta de seguridad, Hall de acceso,  piso en porcelanato, sala independiente, comedor independiente, chimenea, comedor auxilia...
190;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-5-habitaciones-4-banos/687-M2678896;Medellín;5;4;6.0;PROINTEGRAL SA;687-M2678896;EL POBLADO;EL POBLADO;1150000000;0;Entre 10 y 20 años;179.0;179.0;;Casa independiente para uso comercial ubicado en pleno sector provenza y cerca al parque lleras con gran variedad de servicios complementarios, acceso desde vías principales y estratégica ubicación. Rutas de transporte publico. Cuenta con piso en cerá...
191;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-zona-centro-medellin-5-habitaciones-5-banos/727-M2509781;Medellín;5;5;3.0;HABITAT GRUPO INMOBILIARIO;727-M2509781;ZONA CENTRO-MEDELLIN;ZONA CENTRO-MEDELLIN;830000000;0;Entre 5 y 10 años;280.0;280.0;;"Área 280mts, 6 Alcobas, 6 Closet, 6 Baños, Patio Piso en porcelanato.

Casa primer piso especial para oficinas, Ips, Spa, O apartaestudios ya que cada una de sus alcobas esta dotadas con sus cocinetas, red de gas, baño cada alcoba con ducha, con muy b..."
192;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-estadio-4-habitaciones-2-banos/1429-713;Medellín;4;2;5.0;WG ESPECIALISTA INMOBILIARIA SAS;1429-713;Estadio;ESTADIO;436000000;0;Entre 10 y 20 años;180.0;220.0;;Se vende hermosa Casa en el sector Estadio de 220 m2 distribuidos en 4 habitaciones, 2 baños, hall, sala y comedor independiente, cocina integral, amplia zona de ropas, dos balcones amplios visual por oriente y occidente. Muy cerca al centro comercial...
193;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-palmas-5-habitaciones-5-banos/12133-500;Medellín;5;5;;Rentaraiz sas ;12133-500;Las Palmas;LAS PALMAS;3800000000;0;Entre 5 y 10 años;600.0;2010.0;470000.0;ESPECTACULAR CASA CON ACABADOS DE LUJO ACOMPAÑADA UNA MARAVILLOSA VISTA A LA CIUDAD Y RODEADA DE NATURALEZA, EN LA MEJOR UBICACIÓN DE LA VÍA LAS PALMAS. Puntos de referencia  a 5 minutos de Los Balsos, a 8 minutos del caí de policías, cerca a  mall co...
194;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-calasanz-parte-alta-5-habitaciones-3-banos-1-garajes/911-M2450457;Medellín;5;3;5.0;CON PROPIEDAD RAÍZ;911-M2450457;CALASANZ PARTE BAJA;CALASANZ PARTE ALTA;750000000;1;Más de 20 años;300.0;300.0;;Casa esquinera  primer piso  con el aire ubicada en Calasanz cerca a la av Colombia y a la 80, ideal para uso institucional o empresarial, tiene 300 metros de lote y 250 metros construidos, antejardín muy amplio, garaje, patio, cocina, 3 baños, zona s...
195;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-balsos-no.1-3-habitaciones-4-banos-2-garajes/5570-M2784846;Medellín;3;4;6.0;Jorge  Gomez Propiedad Raiz;5570-M2784846;EL POBLADO LOS BALSOS;LOS BALSOS No.1;730000000;2;Entre 10 y 20 años;234.0;234.0;600000.0;"Casa en venta en ElPoblado, Sector de los Balsos, área 234 m2 de 3 amplias alcobas mas alcoba de servicio, sala comedor grande, cocina integral abierta, zona de ropas , terraza , 2 parqueaderos y cuarto útil.
Casa de 2 pisos completamente Remodelada e..."
196;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-pomar-5-habitaciones-2-banos-1-garajes/277-1302109;Medellín;5;2;3.0;Inmobiliaria Alfa Finca Raiz;277-1302109;EL POMAR;EL POMAR;350000000;1;Más de 20 años;232.0;232.0;;Se vende casa en Manrique central, primer y segundo piso, 232 m2, 140 m en el primer nivel y 92 m en el segundo, cocina sencilla, cuatro habitaciones más la del servicio, dos baños, tres patios, dos salas, comedor independiente, parqueadero, mezzanine...
197;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-mota-3-habitaciones-3-banos-1-garajes/12358-M2784961;Medellín;3;3;4.0;RENTAHOUSE MEDELLIN IVONY.CARDONA;12358-M2784961;LA MOTA;LA MOTA;390000000;1;Entre 10 y 20 años;130.0;130.0;346000.0;Espaciosa casa ubicada cerca al Mall  de La Mota. casa de tres pisos, cocina integral, sala comedor, cuarto de linos, baño social,3 dormitorios, 3 baños completos, amplio estudio, zona de ropas en terraza.
198;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-bosques-de-san-pablo-3-habitaciones-1-banos/MC2784851;Medellín;3;1;3.0;Ninguno;MC2784851;CASTILLA - Nororiente;BOSQUES DE SAN PABLO;130000000;0;Entre 5 y 10 años;75.0;75.0;;VENDO CASA EN CASTILLA PARTE BAJA. Area: 74 mtrs. - 3 Habitaciones.  - Sala y Comedor. - 1 Baño. - Patio. - Cocina semi integral.  - Balcon.  • Segundo piso, excelente ubicación.   ( NO SE ACEPTAN PRÉSTAMOS.)
199;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-campo-valdes-no.2-5-habitaciones-2-banos/277-1303812;Medellín;5;2;3.0;Inmobiliaria Alfa Finca Raiz;277-1303812;CAMPO VALDES No.2;CAMPO VALDES No.2;240000000;0;Más de 20 años;200.0;200.0;;Se vende casa en Manrique central, media mixtura, 200 m2, primer piso con aire, cinco de frente por treinta y cinco  de fondo, se pueden construir 5 viviendas, la casa cuenta con tres habitaciones sala y comedor independiente, cocina sencilla, baño, p...
200;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-castilla-3-habitaciones-2-banos/277-2357524;Medellín;3;2;3.0;Inmobiliaria Alfa Finca Raiz;277-2357524;CASTILLA;CASTILLA;310000000;0;Más de 20 años;164.0;164.0;;Primer piso con 164 metros cuadrados de área, distribuidos en sala, antesala, tres alcobas con closet, cocina integral, dos baños, zona de ropas, dos patios.  Cerca del colegio parroquial san judas Tadeo, parque juanes de la paz, buenas rutas de trans...
201;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-buenos-aires,suroriente-4-habitaciones-2-banos/11318-3290030;Medellín;4;2;3.0;GRUGES INMOBILIARIO;11318-3290030;Buenos Aires,Suroriente;BUENOS AIRES,SURORIENTE;200000000;0;Más de 20 años;58.0;65.0;;Venta casa barrio Buenos Aires remodelada, 4 alcobas, 2 baños 1 cabinado en vidrio templado, el segundo sin cabinar, dos closet, el patio con Domo que abre y cierra, propiedad horizontal de dos pisos, área en escritura 58 metros cuadrados, en cuerpo c...
202;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-granjas-4-habitaciones-5-banos-2-garajes/4673-28994;Medellín;4;5;6.0;ALBERTO ALVAREZ;4673-28994;Rionegro;LAS GRANJAS;680000000;2;Entre 0 y 5 años;183.0;163.0;250000.0;Espectacular casa en zona exclusiva y tranquila , rodeada de verde, con hermosos acabados , en unidad muy familiar, porteria y vigilancia veinticuatro horas, gimnasio, juegos infantiles y salon social. Excelente ubicacion ,cercana al aeropuerto JMC . ...
203;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-loma-de-los-bernal-3-habitaciones-2-banos/4855-10712;Medellín;3;2;4.0;URIVENTAS S.A.S;4855-10712;Loma De Los Bernal;LOMA DE LOS BERNAL;300000000;0;Entre 0 y 5 años;100.0;100.0;;Sala comedor, cocina integral, gas natural, zona de ropas, tres alcobas, tres closets, dos banos, piso en ceramica.Vigilancia veinticuatro horas, parqueaderos comunes, salon social, canchas.Cerca al  Cerro de las Tres Cruces.
204;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-florencia-3-habitaciones-2-banos-1-garajes/MC2766816;Medellín;3;2;3.0;Ninguno;MC2766816;Boyacá Las brisas, Norte ;FLORENCIA;170000000;1;Entre 10 y 20 años;72.0;72.0;;"Casa, dos pisos, techo, aire para futuro tercer y cuarto pisos. 170 millones, En el segundo piso; 3 alcobas, dos closets, un baño con ducha, balcón. En primer. piso; sala-comedor, cocina integral, un baño social, cuarto útil, patio, gas, cada propieta..."
205;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-simon-bolivar-5-habitaciones-4-banos-2-garajes/11318-3126281;Medellín;5;4;5.0;GRUGES INMOBILIARIO;11318-3126281;SIMON BOLIVAR;SIMON BOLIVAR;1100000000;2;Más de 20 años;317.0;317.0;;Casa en esquina   se arrienda con opción de compra   tiene 3 niveles y garaje doble con terraza, dos balcones, cerca a la iglesia de Santa Rita de Casia a dos cuadras de la 35 y a 3 cuadras de la 80  cerca de colegios como El corazonista, El Salazar y...
206;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-rincon-4-habitaciones-2-banos-2-garajes/5175-50152;Medellín;4;2;2.0;BRIKSS SAS;5175-50152;EL RINCON- RODEO BAJO;EL RINCON;510000000;2;Entre 10 y 20 años;118.0;118.0;220000.0;Hermosa casa de 118M2, cuatro habitaciones, dos baños, estar de televisión, estudio, sala comedor, cocina integral, zona de ropa, vista exterior, dos parqueaderos el conjunto cuenta con  Seguridad privada 24 horas, planta eléctrica, parqueadero de vis...
207;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-antillas-3-habitaciones-2-banos-2-garajes/10282-M2621108;Medellín;3;2;5.0;CENTRAL DE INVERSIONES SA - CISA;10282-M2621108;las antillas;LAS ANTILLAS;420093648;2;Más de 20 años;133.0;133.0;;Hermosa casa en venta en el sector Las Antillas, en unidad cerrada con piscina, juegos infantiles y zonas verdes. Inmueble de dos niveles, en el primero se encuentra sala, comedor, cocina, baño y un patio amplio. en el segundo nivel hay tres habitacio...
208;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-asomadera-no.1-3-habitaciones-4-banos-1-garajes/687-M2608230;Medellín;3;4;4.0;PROINTEGRAL SA;687-M2608230;EL POBLADO;ASOMADERA No.1;430000000;1;Entre 10 y 20 años;140.0;140.0;240000.0;Casa en unidad cerrada ubicado sobre la parte alta de la Loma del Indio, con fácil acceso desde vía principal, rutas de transporte publico, entorno muy tranquilo con áreas verdes. Piso en cerámica, tres niveles, hall de acceso, sala comedor,estudio, e...
209;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-balsos-no.1-3-habitaciones-3-banos-2-garajes/5175-50154;Medellín;3;3;5.0;BRIKSS SAS;5175-50154;POBLADO;LOS BALSOS No.1;1800000000;2;Entre 10 y 20 años;329.0;329.0;845000.0;Espectacular casa triples de 329 M2, tres habitaciones, tres baños, estar de televisión, estudio, sala, sala auxiliar, comedor, comedor auxiliar, cocina integral, zona de ropa, cuarto y baño de servicio, chimenea, vista exterior, terraza privada, jacu...
210;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-santa-ines-3-habitaciones-1-banos/2895-1873797;Medellín;3;1;2.0;MONOPOLIO INMOBILIARIO;2895-1873797;SANTA INES;SANTA INES;150000000;0;Entre 10 y 20 años;100.0;100.0;;COD.17488    Confortable casa bifamiliar en venta, zona residencial tranquila y segura, cercana a la Institución Educativa Las Nieves y otros planteles educativos, varias parroquias a su alrededor, Jardín Botánico, Parque Explora, estación Universidad...
211;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-simon-bolivar-4-habitaciones-2-banos/2895-1545591;Medellín;4;2;5.0;MONOPOLIO INMOBILIARIO;2895-1545591;SIMON BOLIVAR;SIMON BOLIVAR;450000000;0;Entre 5 y 10 años;138.0;138.0;;COD.16508    Ideal casa bifamiliar en venta, tranquila y segura zona residencial cercana al Liceo Salazar y Herrera, Parroquia Nuestra Señora de Chiquinquirá, avenidas 80 y San Juan, área de 138 metros aproximadamente, sector Simón Bolívar, 3  piso, e...
212;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-pinuela-3-habitaciones-1-banos/2895-1616695;Medellín;3;1;3.0;MONOPOLIO INMOBILIARIO;2895-1616695;LA PINUELA;LA PINUELA;155000000;0;Entre 10 y 20 años;65.0;65.0;;COD.16836    Cómoda casa bifamiliar en venta, zona residencial tranquila y segura con cercanía a la Escuela Esteban Jaramillo, Parque de la Madre, Cancha sintética Las Esmeradas, área de 65 metros aproximadamente, sector La Piñuela en Aranjuez, 1  pis...
213;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-astorga-5-habitaciones-5-banos-2-garajes/687-M2715333;Medellín;5;5;6.0;PROINTEGRAL SA;687-M2715333;EL POBLADO;ASTORGA;2500000000;2;Entre 10 y 20 años;470.0;470.0;;Casa independiente para uso comercial, sector Patio Bonito, cerca al laboratorio hematologico, con facil salida a la Av las Vegas y Av el Poblado. Piso en ceramica, 20 espacios, 6 baños, cocineta, cableado de red, techo cielo raso, aire acondicionado ...
214;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-altavista-3-habitaciones-2-banos/2895-2378216;Medellín;3;2;3.0;MONOPOLIO INMOBILIARIO;2895-2378216;ALTAVISTA;ALTAVISTA;215000000;0;Entre 10 y 20 años;89.0;89.0;;COD 19113 Estupenda casa bifamiliar en venta, zona residencial de estructuras tradicionales con cercanía a la Parroquia María Madre Admirable, Institución Educativa Ramón Giraldo Ceballos, avenida 80, área de 84 metros aproximadamente, sector Altavist...
215;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-antonio-narino-4-habitaciones-2-banos/2895-1545472;Medellín;4;2;3.0;MONOPOLIO INMOBILIARIO;2895-1545472;ANTONIO NARIÑO;ANTONIO NARIÑO;140000000;0;Entre 5 y 10 años;77.0;77.0;;COD.16512    Confortable casa bifamiliar en venta, zona residencial tranquila, cercana a la Institución Educativa Eduardo Santos, CAI San Michel, Unidad Intermedia San Javier, área de 77 metros aproximadamente, sector San Javier, 2  piso, estrato 3 en...
216;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-estadio-5-habitaciones-5-banos-2-garajes/2895-1545539;Medellín;5;5;5.0;MONOPOLIO INMOBILIARIO;2895-1545539;ESTADIO;ESTADIO;1000000000;2;Entre 5 y 10 años;253.0;253.0;;COD.16510    Magnífica casa unifamiliar en  venta, zona con lindos antejardines y parques a su alrededor, cercana a la avenida 80, Cuarta Brigada, Parque de la Virgen, área de 253 metros aproximadamente, sector El Estadio, 1  piso, estrato 5. Sus ampl...
217;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-4-habitaciones-5-banos-2-garajes/687-M1995361;Medellín;4;5;5.0;PROINTEGRAL SA;687-M1995361;EL POBLADO;SAN LUCAS;845000000;2;Entre 10 y 20 años;438.0;438.0;900000.0;Casa de tres niveles en unidad cerrada cerca a la Iglesia y el Mall San Lucas. Rutas de transporte, facil acceso. Cuenta con hall de acceso, piso en madera, sala comedor muy amplio, estudio, estar de tv, 4 alcobas con baño en cada una. Cocina integral...
218;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-altos-del-poblado-3-habitaciones-4-banos-2-garajes/687-I1899145;Medellín;3;4;6.0;PROINTEGRAL SA;687-I1899145;EL POBLADO;ALTOS DEL POBLADO;1240000000;2;Entre 10 y 20 años;257.0;257.0;794000.0;Casa de dos niveles en unidad cerrada sector la calera. Piso en marmol y madera, hall de acceso y de alcobas, comedor auxiliar y independiente, dos estudios, estar de tv, 3 alcobas con baño en la principal, cocina integral, balcon y parqueaderos indep...
219;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-urbanizacion-linares-3-habitaciones-5-banos-4-garajes/10280-148006;Medellín;3;5;6.0;DUQUE GIRALDO Y CIA;10280-148006;EL POBLADO;URBANIZACION LINARES;1500000000;4;Entre 0 y 5 años;280.0;280.0;;Arriendo casa en el Poblado con 280m2 aprox,3 alcobas,5 baños,closet,2 vestier,sala,comedor,star,balcon,patio,cocina integral,red de gas,4 garajes,cuarto útil,juegos de niños,jacuzzy,portería 24 horas.
220;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/11164-3024848;Medellín;3;4;6.0;QUBIK PROPIEDAD RAIZ;11164-3024848;La Calera;EL TESORO;1200000000;2;Entre 10 y 20 años;270.0;223.0;617000.0;Venta de hermosa  casa en el sector exclusivo de  La Calera, con 270 mts area total y 223 mts construídos, en la primera planta cuenta con una comoda sala   con chimenea comedor, baño social, cocina integral equipada, una amplia zona de ropas alcobas ...
221;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-altos-del-escobero-2-habitaciones-4-banos-4-garajes/10091-M2697369;Medellín;2;4;6.0;LA VENTANA INMOBILIARIA SAS;10091-M2697369;altos del escobero;ALTOS DEL ESCOBERO;1600000000;4;Entre 0 y 5 años;400.0;400.0;545000.0;espectacular casa campestre moderna en altos del escobero, con posibilidad de tercera habitación, espacios abiertos, amplia, iluminada
222;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-naranjos-4-habitaciones-4-banos-2-garajes/4673-33629;Medellín;4;4;6.0;ALBERTO ALVAREZ;4673-33629;El Tesoro;LOS NARANJOS;1400000000;2;Entre 10 y 20 años;486.0;486.0;;Casa en urbanizacion muy exclusiva y excelente estado, ubicada en sector El Tesoro Poblado. Cuenta con cuatrocientos ochenta y seismdos construidos en tres niveles, distribuidos en cuatro alcobas con bano, biblioteca y estar. Sala y comedor independie...
223;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-diamante-no.2-4-habitaciones-5-banos-2-garajes/11086-M2616678;Medellín;4;5;6.0;ONE Grupo Inmobiliario;11086-M2616678;SAN LUCAS;EL DIAMANTE No.2;1490000000;2;Remodelado;366.0;366.0;950000.0;Lo mejor de dos mundos. Nos referimos a poder encontrar las áreas amplias y generosas de una casa tradicional, combinado con una grandiosa remodelación que logra destacar de manera formidable cada espacio de la casa, comenzando por una zona social int...
224;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-balsos-no.1-4-habitaciones-5-banos-2-garajes/687-M2715190;Medellín;4;5;6.0;PROINTEGRAL SA;687-M2715190;EL POBLADO;LOS BALSOS No.1;940000000;2;Entre 10 y 20 años;328.0;328.0;826000.0;Casa en unidad cerrada en el sector de san lucas a una cuadra del senior´s club, bioforma, iglesia, rutas de transporte publico, esta sobre una vía principal de fácil acceso. Piso en madera, dos niveles, hall de acceso, sala y comedor independientes, ...
225;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-sucre-4-habitaciones-2-banos/4673-34363;Medellín;4;2;3.0;ALBERTO ALVAREZ;4673-34363;Sucre;SUCRE;350000000;0;Entre 10 y 20 años;191.4;191.4;;Excelente casa lote parcialmente remodelada, cuenta con sala, comedor, cocina sencilla, cuatro alcobas, dos banos, patio y zona de Ropas. Cerca a sector comercial y sistema de transporte publico.
226;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-5-habitaciones-5-banos-2-garajes/5076-206042;Medellín;5;5;6.0;Arrendamientos Merino Hermanos y Cia Ltda;5076-206042;El Poblado;EL POBLADO;2080000000;2;Entre 10 y 20 años;520.0;601.0;1062146.0;NOTA  Precio de contado    y para recibir o permutar
227;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-cataluna-3-habitaciones-3-banos-2-garajes/2895-1258893;Medellín;3;3;3.0;MONOPOLIO INMOBILIARIO;2895-1258893;CATALUÑA;CATALUÑA;220000000;2;Entre 5 y 10 años;94.0;94.0;;Cómoda casa unifamiliar en venta, con un área de 94 metros aproximadamente por confirmar sobre escrituras, sector La Milagrosa, 1  piso, estrato 3 en Unidad Cerrada. Sus tres niveles nos ofrecen las comodidades de sala comedor, tres alcobas, tres clos...
228;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-3-habitaciones-4-banos-4-garajes/687-M2608452;Medellín;3;4;6.0;PROINTEGRAL SA;687-M2608452;EL POBLADO;EL POBLADO;2290000000;4;Entre 10 y 20 años;355.0;355.0;1100000.0;Casa en unidad cerrada en la Calera sector exclusivo con fácil acceso desde la Superior y cercano a los colegios Marymount y Los Cedros. Sector tranquilo, transito de solo residentes Piso en mármol y madera, dos niveles, sala y comedor independientes,...
229;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-castellana-3-habitaciones-4-banos-1-garajes/11318-3291308;Medellín;3;4;5.0;GRUGES INMOBILIARIO;11318-3291308;LA CASTELLANA;LA CASTELLANA;760000000;1;Más de 20 años;230.0;230.0;;Venta La Castellana Casa lote  8.50 frente x 26 de fondo. Precio negociable. Óptimo para construir permiso para siete  matrículas inmobiliarias doble mixtura, óptimo para habitar  alcantarillado, piso, ducto de gas remodelados. Tres alcobas grandes,  ...
230;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-diego-echavarria-3-habitaciones-4-banos-1-garajes/11318-2910551;Medellín;3;4;5.0;GRUGES INMOBILIARIO;11318-2910551;BELEN DE LA MOTA;DIEGO ECHAVARRIA;530000000;1;Más de 20 años;145.0;145.0;296000.0;Hermosa casa para la venta, ubicada en Belen la Mota. Cerca al Mall la mota, Clinica Las Americas, Mall la gran vía y centro comercial Arkadia. Cerca al aeroparque Juan Pablo II y al Club el Rodeo. Area de 145m2, dos  pisos. Primer piso Sala, comedor,...
231;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-santa-cruz-de-la-rosa-2-habitaciones-1-banos/11705-3291509;Medellín;2;1;;PROPIEDADES Y PROYECTOS INMOBILIARIOS S.A.S.;11705-3291509;Santa Cruz De La Rosa;SANTA CRUZ DE LA ROSA;135000000;0;Entre 5 y 10 años;67.0;67.0;;Casa en venta ubicada  en Medellín, SANTA CRUZ DE LA ROSA. Acogedor y amplio inmueble de 67 mts, distribuidos de la siguiente forma 2 alcobas, 1  baño,  sala  y comedor amplio.  No amoblada.  En un sector muy tranquilo  de Medellín,  con fáciles vías ...
232;https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-balsos-no.1-3-habitaciones-3-banos-1-garajes/687-M1995399;Medellín;3;3;6.0;PROINTEGRAL SA;687-M1995399;EL POBLADO;LOS BALSOS No.1;990000000;1;Entre 10 y 20 años;230.0;230.0;510000.0;Casa de dos niveles en unidad cerrada parte alta de El Tesoro, ambiente campestre, sector tranquilo. Piso en marmol y madera, hall de acceso, sala comedor, estudio, estar de tv, 3 alcobas con baño en cada una, cocina integral tipo americano, amplia te...
